gml_id	Latitude	Longitude	X_coordina	Y_coordina	LOD	Year_of_co	Refurbishm	ALKIS_code	PrimaryUsa	PrimaryU00	SecondaryU	Secondar00	BuildingTy	Footprint_	Total_wall	Total_wa00	Total_outw	Total_shar	Total_roof	Gross_volu	Is_Gross_v	Heated_vol	Ridge_mean	Eaves_mean	Storey_num	Average_St	Number_of_	Number_o00	Attic_Heat	Basement_H	Basement_c	Surface_ar	Heated_are	Mean_Uvalu	Specific_d	Specific_s	Total_Year	January_He	February_H	March_Heat	April_Heat	May_Heatin	June_Heati	July_Heati	August_Hea	September_	October_He	November_H	December_H	PV_potenti
DEBW522AA000406fa	4.878.805	920.888	3515421.08	5405640.7	LOD2	1951	MediumRefurbishment	1010	residential	197.4	none	0	MFH	56.1	125.2	0	211.5	267.3	85.5	640	FALSE	617	13.7	9.14	5	2.7	2	2	HEATED	NOT_HEATED	0.4	0.426	197.4	0.48	15,8	40.3	11081	1943	1358	874	220	11	0	0	0	25	408	1203	1913	3.32
DEBW522AA000406bb	4.878.755	919.973	3514748.67	5405583.21	LOD2	1932	MediumRefurbishment	1010	residential	278.4	none	0	MFH	102.3	247.4	0	475.4	33.1	166.3	972.4	FALSE	870	12.5	7.44	4	2.9	3	6	HEATED	NOT_HEATED	1	0.5700000000000001	278.4	0.49	15,8	51	18600	3482	2442	1496	314	13	0	0	0	44	760	2219	3420	6.71
DEBW522AA000404cc	4.879.122	921.325	3515741.02	5405994.74	LOD2	1974	MediumRefurbishment	1010	residential	460.6	none	0	MFH	129.3	228.8	0	380.1	321.7	192.2	1568.8	FALSE	1439.5	14.8	9.46	5	2.8	6	9	HEATED	NOT_HEATED	1	0.368	460.6	0.47000000000000003	15,8	37.7	24670	4263	3047	1872	339	8	0	0	0	36	904	2748	4157	8.61
DEBW522AA000403bc	4.878.793	921.103	3515579.25	5405627.93	LOD2	1928	MediumRefurbishment	1010	residential	157.2	none	0	MFH	58.1	186.6	0	286.8	129.8	93.4	625.9	FALSE	567.8	13.6	7.91	4	3.2	2	2	HEATED	NOT_HEATED	1	0.5730000000000001	157.2	0.49	15,8	51.9	10647	2103	1369	775	164	9	0	0	0	21	373	1249	2094	3.42
DEBW522AA000402ed	4.879.082	919.956	3514735.65	5405947.03	LOD2	1978	MediumRefurbishment	1010	residential	651.3	none	0	MFH	160.5	525.6	0	753	199.9	160.5	2195.7	FALSE	2035.2	13.7	13.68	5	2.5	8	13	NO_ROOM	NOT_HEATED	1	0.404	651.3	0.43	15,8	37.9	35011	6043	4245	2724	621	23	0	0	0	74	1313	3764	5889	7.6
DEBW522AA00040198	4.879.142	920.385	3515050.09	5406014.73	LOD2	1953	MediumRefurbishment	1010	residential	127.8	none	0	RH	54.1	87.1	0	179	213.1	66.2	453.5	FALSE	399.3	9.8	68.100.000.000.000.000	3	2.9	1	2	HEATED	NOT_HEATED	1	0.489	127.8	0.49	15,8	44.5	7715	1445	987	552	84	2	0	0	0	10	274	918	1418	27.800.000.000.000.000
DEBW522AA0003fc99	4.878.983	921.277	3515706.1	5405839.2	LOD2	1963	MediumRefurbishment	1010	residential	584.7	none	0	GMH	145.1	542.6	0	782.4	31.8	201	1972.4	FALSE	1827.3	16	11.09	6	2.5	9	19	HEATED	NOT_HEATED	1	0.47300000000000003	584.7	0.48	15,8	44.9	35513	6407	4540	2851	616	24	0	0	0	77	1387	4048	6301	10.16
DEBW522AA0003fc19	4.879.547	920.924	3515445.42	5406466.15	LOD2	1958	MediumRefurbishment	1010	residential	95.2	none	0	RH	37.8	108.7	0	191.3	146.1	54.5	323.6	FALSE	297.6	10.7	6.4	4	2.5	1	2	HEATED	NOT_HEATED	0.7000000000000001	0.65	95.2	0.53	15,8	66.5	7845	1518	1083	690	160	8	0	0	0	27	364	1005	1482	1.73
DEBW522AA0003fbf6	4.878.998	920.479	3515120.14	5405854.26	LOD2	1954	MediumRefurbishment	1010	residential	352.4	none	0	GMH	93.6	327.5	0	511	217.7	120.2	1329.7	FALSE	1236.1	16.4	12.51	5	3.1	6	12	HEATED	NOT_HEATED	1	0.428	352.4	0.49	15,8	48.4	22643	4054	2963	1923	437	16	0	0	0	61	981	2678	3949	4.26
DEBW522AA0003fb67	4.879.008	920.465	3515109.64	5405865.39	LOD2	1950	MediumRefurbishment	1010	residential	813.6	none	0	GMH	180.9	675.6	0	1004.2	29.6	243.2	2669.9	FALSE	2542.6	17.2	11.93	6	2.8	13	23	HEATED	NOT_HEATED	0.7000000000000001	0.427	813.6	0.49	15,8	40.1	45531	8093	5676	3443	664	21	0	0	0	74	1647	5086	7939	10.62
DEBW522AA0003fb6c	4.879.008	92.048	3515120.32	5405865.76	LOD2	1950	MediumRefurbishment	1010	residential	44.3	none	0	RH	24.1	50.6	0	113.8	73.5	24.1	97.2	FALSE	97.2	4	4.03	2	2	1	2	NO_ROOM	NO_ROOM	0	1.017	44.3	0.44	15,8	45.6	2720	523	341	192	37	2	0	0	0	4	90	309	520	1.09
DEBW522AA0003f9f7	4.879.459	920.425	3515078.66	5406367.02	LOD2	1993	MediumRefurbishment	2020	office and administration	221	none	0	EFH	116.5	328.2	0	647.5	0	128.3	765.5	FALSE	690.6	10.6	2.77	4	2.5	0	0	HEATED	NOT_HEATED	0.6000000000000001	0.794	221	0.39	14,6	74.3	19642	3808	2768	1865	586	61	2	0	0	133	996	2479	3716	3.92
DEBW522AA0003f589	487.876	920.866	3515405	5405590.53	LOD2	1950	MediumRefurbishment	1010	residential	801.3	none	0	GMH	170.7	419.7	0	564.8	391.2	206.6	2674.6	FALSE	2503.9	17.6	13.78	6	2.8	13	23	HEATED	NOT_HEATED	1	0.31	801.3	0.48	15,8	32	38312	6273	4437	2883	700	22	0	0	0	61	1250	3852	6143	9.96
DEBW522AA0003efcd	4.879.463	920.939	3515456.74	5406372.31	LOD2	1975	MediumRefurbishment	3044	office and administration	1356.8	none	0	GMH	493.7	1052.5	0	1679.1	106	493.7	4733.6	FALSE	4239.9	16.4	16.42	6	2.6	0	0	NO_ROOM	NOT_HEATED	1	0.451	1356.8	0.42	14,6	62.1	104020	18836	14046	10142	3839	509	18	2	4	882	5325	12322	18274	19.56
DEBW522AA0003efb2	4.878.814	921.131	3515599.26	5405651.6	LOD2	1928	MediumRefurbishment	1010	residential	149.9	none	0	MFH	54.3	88	0	165.6	234.2	84.8	522.9	FALSE	468.6	12.3	6.91	4	2.8	2	4	HEATED	NOT_HEATED	1	0.46	149.9	0.47000000000000003	15,8	45.8	9247	1659	1186	753	164	6	0	0	0	22	386	1080	1616	3.42
DEBW522AA0003ef59	4.878.873	920.943	3515461.38	5405716.94	LOD2	1974	MediumRefurbishment	1010	residential	93.6	none	0	RH	42.1	117.6	0	227.6	104.7	56	334.6	FALSE	292.5	9.8	6.19	3	2.9	1	2	HEATED	NOT_HEATED	1	0.6970000000000001	93.6	0.5700000000000001	15,8	66	7663	1549	1058	609	110	4	0	0	0	17	311	1000	1521	1.79
DEBW522AA0003ed1f	4.879.054	921.233	3515673.96	5405918.89	LOD2	1982	MediumRefurbishment	2112	industry	200.4	none	0	RH	180.9	153.3	0	426.4	102.4	180.9	604.2	FALSE	626.2	3.4	2.89	1	2.5	0	0	NOT_HEATED	NOT_HEATED	0.4	0.886	200.4	0.39	32,9	15.4	9661	1020	513	139	6	0	0	0	0	0	20	367	1012	7.61
DEBW522AA0003ec4b	4.879.065	921.338	3515751.18	5405931.18	LOD2	1927	MediumRefurbishment	1010	residential	482.3	none	0	MFH	130.5	343.1	0	566.7	162.6	201.9	1637.6	FALSE	1507.1	15.2	10.04	5	2.8	6	9	HEATED	NOT_HEATED	1	0.435	482.3	0.49	15,8	40.2	27039	4788	3314	2103	482	17	0	0	0	56	964	2955	4721	9.16
DEBW522AA0003eab8	4.878.861	92.123	3515672.18	5405703.36	LOD2	1926	MediumRefurbishment	1010	residential	87.3	none	0	RH	41.3	49.3	0	106.4	208.1	52.5	314.2	FALSE	272.9	9.2	5.92	3	2.7	1	2	HEATED	NOT_HEATED	1	0.487	87.3	0.49	15,8	46.8	5470	1023	706	410	71	2	0	0	0	9	209	656	1002	1.8
DEBW522AA0003e5c9	4.879.088	921.373	3515776.2	5405956.62	LOD2	1957	MediumRefurbishment	1010	residential	589.3	none	0	MFH	164.3	347.3	0	586.9	219.3	237.1	2005.8	FALSE	1841.5	15.1	9.62	5	2.8	7	13	HEATED	NOT_HEATED	1	0.393	589.3	0.48	15,8	37.4	31386	5512	3809	2304	442	13	0	0	0	45	1075	3437	5415	11.77
DEBW522AA0003e53f	4.879.186	920.177	3514897.66	5406062.9	LOD2	1955	MediumRefurbishment	1010	residential	1070.9	none	0	GMH	184.2	782.5	0	1043.8	59.6	269.3	3392	FALSE	3346.7	19.5	15.3	7	2.8	17	27	HEATED	NOT_HEATED	0.2	0.368	1070.9	0.49	15,8	36.7	56232	9745	6827	4175	789	21	0	0	0	84	1981	6117	9529	9.63
DEBW522AA0003e540	4.879.179	920.169	3514891.18	5406055.39	LOD2	1949	MediumRefurbishment	2463	non-heated	19.2	none	0	RH	23.5	39.5	0	120.4	59.3	23.5	69.4	FALSE	60.1	2.9	2.94	1	2.6	0	0	NO_ROOM	NOT_HEATED	0.4	1.334	19.2	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0003e337	4.878.855	920.942	3515460.28	5405696.93	LOD2	1955	MediumRefurbishment	1010	residential	79.2	none	0	RH	39.6	43.8	0	105.2	201.2	52.8	287.1	FALSE	247.5	9	5.45	3	2.7	1	1	HEATED	NOT_HEATED	1	0.509	79.2	0.47000000000000003	15,8	46.5	4939	934	636	358	58	2	0	0	0	8	182	593	915	1.79
DEBW522AA0003e2a1	4.879.457	9.202	3514913.23	5406364.4	LOD2	2004	MediumRefurbishment	1010	residential	1437.8	none	0	GMH	218.8	1169.3	0	1429.4	221.8	218.8	4493	FALSE	4493	20.5	20.53	8	2.6	23	40	NO_ROOM	NO_ROOM	0	0.358	1437.8	0.4	15,8	32	68769	11447	7999	4988	989	26	0	0	0	92	2253	7043	11159	9.78
DEBW522AA0003e27c	4.879.273	920.187	3514904.5	5406160.32	LOD2	1970	MediumRefurbishment	1123	residential	940.9	retail	163.4	GMH	204.2	595.1	0	821.2	511.4	235.3	3655.1	FALSE	3450.9	19.6	15.26	7	2.7	18	30	HEATED	NOT_HEATED	1	0.294	1104.3	0.49	24,3	33.6	63981	9164	6447	4085	892	29	0	0	0	91	1854	5659	8928	12.01
DEBW522AA0003e0c6	4.879.044	919.936	3514720.46	5405904.26	LOD2	1992	MediumRefurbishment	1010	residential	976.9	none	0	GMH	184.2	693.2	0	914.6	211.4	215.8	3089.4	FALSE	3052.9	18.5	15.25	7	2.6	16	25	HEATED	NOT_HEATED	0.2	0.357	976.9	0.45	15,8	34.2	48898	8314	5808	3590	683	17	0	0	0	69	1670	5171	8102	9.92
DEBW522AA0003e0c7	4.879.054	919.932	3514718.01	5405915.93	LOD2	1929	MediumRefurbishment	2463	non-heated	60.5	none	0	RH	19.7	103.4	0	163	81.6	21.7	158.4	FALSE	158.4	9.5	9.48	4	2.4	0	0	NO_ROOM	NO_ROOM	0	0.913	60.5	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03
DEBW522AA0003df81	4.878.872	920.594	3515204.67	5405715.15	LOD2	1984	MediumRefurbishment	1010	residential	667.7	none	0	GMH	160.1	564.9	0	774.3	28.4	249.7	2246.7	FALSE	2086.6	17.7	10.32	6	2.8	11	12	HEATED	NOT_HEATED	1	0.454	667.7	0.45	15,8	39.5	36948	6581	4577	2739	518	16	0	0	0	57	1301	4113	6470	11.83
DEBW522AA0003df82	4.878.872	92.058	3515194.11	5405715.01	LOD2	1984	MediumRefurbishment	2112	industry	49.5	none	0	RH	27	57.6	0	128	62.2	27	110.9	FALSE	110.9	4.1	4.12	2	2.1	0	0	NO_ROOM	NO_ROOM	0	1.006	49.5	0.45	32,9	13	2269	218	105	32	2	0	0	0	0	0	4	69	215	1.09
DEBW522AA0003df83	487.887	920.569	3515186.57	5405712.88	LOD2	1956	MediumRefurbishment	2463	non-heated	65.1	none	0	RH	45.4	90.6	0	179.9	74.6	47	225.9	FALSE	203.3	5.6	5.6	2	2.6	0	0	NO_ROOM	NOT_HEATED	0.5	0.854	65.1	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72
DEBW522AA0003df7f	4.878.846	920.516	3515147.33	5405685.27	LOD2	1947	MediumRefurbishment	1010	residential	245.6	none	0	EFH	124.7	237.5	0	461.1	0	168.9	798.4	FALSE	767.6	8.5	4.21	3	2.8	1	5	HEATED	NOT_HEATED	0.2	0.678	245.6	0.48	15,8	54.1	17185	3279	2269	1386	313	16	0	0	0	45	689	2062	3235	7.87
DEBW522AA0003defa	4.878.997	919.927	3514714.53	5405852.34	LOD2	2003	MediumRefurbishment	2050	retail	2956.1	none	0	HH	483.4	1703	0	2108.2	333.4	493.4	9348.9	FALSE	9237.8	23.6	16.03	9	2.6	0	0	HEATED	NOT_HEATED	0.2	0.289	2956.1	0.47000000000000003	73	43.5	344382	29760	22179	15395	4862	419	11	1	2	842	7314	18957	28814	20.07
DEBW522AA0003defb	4.879.007	919.922	3514710.78	5405864.09	LOD2	1972	MediumRefurbishment	2050	retail	40.3	none	0	RH	22.3	65.1	0	123.1	92.4	22.3	111.9	FALSE	111.9	5	4.99	2	2.5	0	0	NO_ROOM	NO_ROOM	0	0.98	40.3	0.51	73	79.7	6159	774	550	341	81	6	0	0	0	19	185	508	752	1.09
DEBW522AA0003defc	4.878.991	919.965	3514742.01	5405845.88	LOD2	2003	MediumRefurbishment	2050	retail	1805.1	none	0	GMH	324.7	1184.7	0	1596.4	241.9	326.5	5965.5	FALSE	5640.8	20.3	17.27	7	2.8	0	0	HEATED	NOT_HEATED	1	0.319	1805.1	0.44	73	41.3	206265	17726	12887	8593	2416	177	4	0	1	395	4010	11057	17212	15.21
DEBW522AA0003defd	4.878.974	919.958	3514736.77	5405827.3	LOD2	1997	MediumRefurbishment	2463	non-heated	175.9	none	0	EFH	114.1	172.4	0	529.1	0	115.6	363.4	FALSE	363.4	3.8	38.200.000.000.000.000	2	1.9	0	0	NO_ROOM	NO_ROOM	0	1.107	175.9	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.43
DEBW522AA0003defe	4.878.969	919.978	3514751.54	5405821.86	LOD2	1965	MediumRefurbishment	2463	non-heated	33.8	none	0	EFH	36.4	37.9	0	184.9	0	36.4	56.5	FALSE	56.5	1.6	1.57	1	1.6	0	0	NO_ROOM	NO_ROOM	0	19.609.999.999.999.900	33.8	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0003dd80	4.878.993	919.846	3514654.74	5405847.54	LOD2	1984	MediumRefurbishment	1123	residential	1120.3	retail	201	GMH	251.3	740.2	0	1029.4	348.9	286	4251.9	FALSE	4129.1	18.8	15	7	2.6	21	40	HEATED	NOT_HEATED	0.5	0.306	1321.3	0.44	24,5	32.6	75514	10625	7526	4732	977	27	0	0	0	98	2157	6609	10341	14.93
DEBW522AA0003dd81	4.878.984	919.837	35.146.480.000.000.000	5405837.81	LOD2	1971	MediumRefurbishment	1123	residential	167.8	retail	30.6	GMH	38.3	271.5	0	373.6	164.8	57.5	658.5	FALSE	620.2	19.1	15.28	7	2.6	3	4	HEATED	NOT_HEATED	1	0.584	198.5	0.52	24,7	49.1	14646	2487	1666	949	196	11	0	0	0	25	446	1492	2478	2.66
DEBW522AA0003dd82	4.879.005	919.833	3514645.44	5405861.38	LOD2	1971	MediumRefurbishment	2112	industry	915.8	none	0	RH	252.5	195.2	0	303.4	633.2	252.5	2354.6	FALSE	2354.6	9.3	9.33	4	2.3	0	0	NO_ROOM	NO_ROOM	0	0.297	915.8	0.36	32,9	0.9	30919	354	132	14	0	0	0	0	0	0	0	33	293	11.95
DEBW522AA0003dd79	4.879.021	921.178	3515633.7	5405881.8	LOD2	1975	MediumRefurbishment	1010	residential	539.5	none	0	GMH	127.9	302.1	0	459.3	336.9	185.4	1813.9	FALSE	1686.1	16.7	11.63	6	2.6	9	12	HEATED	NOT_HEATED	1	0.355	539.5	0.49	15,8	37.8	28917	4917	3584	2273	470	13	0	0	0	50	1079	3172	4812	8.57
DEBW522AA0003dcad	4.879.258	920.158	3514883.54	5406142.67	LOD2	1972	MediumRefurbishment	2050	retail	132.3	none	0	EFH	72	128.2	0	286.6	37.7	72	291.9	FALSE	291.9	4.1	4.05	2	2	0	0	NO_ROOM	NO_ROOM	0	0.933	132.3	0.36	73	50.4	16326	1561	1139	767	235	22	1	0	0	45	382	993	1520	3.26
DEBW522AA0003dadd	4.879.505	920.393	3515055.17	5406417.86	LOD2	1993	MediumRefurbishment	1010	residential	915	none	0	MFH	211.2	667.7	0	894.1	356.1	211.2	2859.4	FALSE	2859.4	15.2	15.16	6	2.5	11	22	NO_ROOM	NO_ROOM	0	0.381	915	0.37	15,8	32.5	44273	7305	5189	3307	709	20	0	0	0	66	1522	4554	7107	9.78
DEBW522AA0003d9dd	487.879	919.486	3514391.08	5405621.98	LOD2	1953	MediumRefurbishment	1010	residential	983.4	none	0	GMH	196.9	638	0	945	349.7	213.8	3270	FALSE	3073.1	17.7	15.49	6	2.8	16	24	HEATED	NOT_HEATED	1	0.334	983.4	0.48	15,8	34	49011	8118	5772	3796	971	34	0	0	0	90	1675	5029	7948	10.29
DEBW522AA0003d755	4.878.851	921.189	3515642.05	5405692.56	LOD2	1950	MediumRefurbishment	1010	residential	87.5	none	0	RH	42.6	50.5	0	115.9	236.2	58.1	344	FALSE	301.5	10.1	6.05	3	3	1	2	HEATED	NOT_HEATED	1	0.468	87.5	0.48	15,8	47.1	5509	1042	712	403	66	2	0	0	0	8	205	665	1022	1.77
DEBW522AA0003d404	4.878.828	921.061	3515548.08	5405666.42	LOD2	1969	MediumRefurbishment	1010	residential	138.2	none	0	RH	58	115.8	0	187.5	112.5	94.2	457.8	FALSE	431.8	10.4	5.33	4	2.5	2	3	HEATED	NOT_HEATED	0.4	0.605	138.2	0.54	15,8	54.3	9692	1888	1258	763	176	8	0	0	0	24	362	1147	1878	3.26
DEBW522AA0003d381	4.879.539	921.167	3515624.01	5406457.64	LOD2	1969	MediumRefurbishment	1010	residential	134	none	0	RH	113.1	138.7	0	333.2	78.2	116.8	531.7	FALSE	418.6	7	3.46	2	3	2	2	HEATED	NOT_HEATED	1	0.762	134	0.51	15,8	68.7	11326	2322	1567	888	164	7	0	0	0	26	458	1486	2287	4.08
DEBW522AA0003d383	4.879.529	921.167	3515623.9	5406446.34	LOD2	1969	MediumRefurbishment	1010	residential	123.5	none	0	RH	64.9	137.5	0	281.4	78.5	70.3	406.7	FALSE	386.1	7	5.47	2	2.5	1	1	NOT_HEATED	NOT_HEATED	0.5	0.6990000000000001	123.5	0.52	15,8	44.1	7400	1477	903	449	71	3	0	0	0	8	203	840	1490	2.86
DEBW522AA0003d333	4.879.299	920.255	3514954.66	5406189.04	LOD2	1984	MediumRefurbishment	1123	residential	533.7	retail	113	GMH	141.3	451.9	0	669.7	367.3	163	2162.4	FALSE	2021.1	16.9	13.11	6	2.6	10	18	HEATED	NOT_HEATED	1	0.365	646.8	0.44	25,8	37.9	41228	5928	4310	2732	574	17	0	0	0	66	1303	3816	5778	8.14
DEBW522AA0003d334	4.879.288	920.242	3514944.59	5406176.61	LOD2	1959	MediumRefurbishment	2112	industry	117.3	none	0	RH	43.1	147.9	0	268.4	65.2	43.1	296	FALSE	296	6.9	6.88	3	2.3	0	0	NO_ROOM	NO_ROOM	0	0.791	117.3	0.49	32,9	14.7	5577	567	301	83	4	0	0	0	0	0	11	206	550	1.09
DEBW522AA0003cf97	4.878.762	919.572	3514454.37	5405590.02	LOD2	1965	MediumRefurbishment	3041	event location	4888.5	none	0	HH	840.2	2238.1	0	2399.6	333.3	1365.2	16116.7	FALSE	15276.4	26.8	5.9	10	2.6	0	0	HEATED	NOT_HEATED	1	0.28600000000000003	4888.5	1.38	non calculated	101	49.386.300.000.000.000	97671	76877	62411	31938	8132	507	44	105	12493	39460	69537	94689	60.2
DEBW522AA0003cf98	4.878.755	919.597	3514472.55	5405582.27	LOD2	1960	MediumRefurbishment	2523	industry	18.6	none	0	EFH	23.3	50.6	0	167.9	0	23.3	81.6	TRUE	58.3	3.5	3.5	1	2.5	0	0	NO_ROOM	NOT_HEATED	1	1.44	18.6	0.39	32,9	42.9	1412	235	142	62	7	0	0	0	0	0	14	110	229	1.09
DEBW522AA0003cf99	4.878.776	91.957	3514452.83	5405605.82	LOD2	1965	MediumRefurbishment	3041	event location	96.9	none	0	RH	52.7	84.6	0	146.2	159.7	58.5	328.4	FALSE	302.7	7	5.35	2	2.5	0	0	NOT_HEATED	NOT_HEATED	0.4	0.611	96.9	1.17	non calculated	149.1	14445	2956	2333	1827	829	144	3	0	0	275	1114	2109	2855	2.74
DEBW522AA0003cf9b	4.878.771	919.594	3514469.92	5405600.19	LOD2	1965	MediumRefurbishment	3041	event location	127.5	none	0	RH	79.1	124.1	0	263.8	175.1	79.1	459.9	FALSE	398.4	5.8	5.78	2	2.5	0	0	NO_ROOM	NOT_HEATED	0.8	0.656	127.5	0.43	non calculated	66.4	8465	1944	1393	942	278	25	1	0	0	76	587	1309	1910	3.26
DEBW522AA0003cf4f	4.879.126	919.935	3514719.43	5405996.46	LOD2	1981	MediumRefurbishment	1010	residential	834.3	none	0	GMH	141.6	490.4	0	662.5	528.9	199.7	2748.8	FALSE	2607.2	22.8	15.18	8	2.7	13	19	HEATED	NOT_HEATED	1	0.313	834.3	0.47000000000000003	15,8	32.3	40122	6659	4689	2944	599	16	0	0	0	54	1324	4125	6498	7.61
DEBW522AA0003cf50	4.879.119	919.946	3514727.79	5405988.48	LOD2	1981	MediumRefurbishment	2463	non-heated	33.6	none	0	EFH	42	63.4	0	180	8.3	42	140	FALSE	105.1	3.3	3.33	1	2.5	0	0	NO_ROOM	NOT_HEATED	0.8	1.203	33.6	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0003cd84	4.879.237	921.246	3515682.9	5406121.68	LOD2	2011	MediumRefurbishment	3010	office and administration	650.1	none	0	RH	253.7	504.9	0	822.6	46.8	255	1657.3	FALSE	1657.3	6.9	6.94	3	2.3	0	0	NO_ROOM	NO_ROOM	0	0.612	650.1	0.44	14,6	53.8	44495	8107	5942	4057	1281	120	4	0	1	262	2089	5262	7873	11.95
DEBW522AA0003cd85	4.879.176	92.121	3515656.66	5406054.24	LOD2	2008	MediumRefurbishment	3211	sport location	1858	none	0	RH	515.9	1008.7	0	1516.5	25.4	515.9	5140.4	FALSE	5140.4	10	9.96	4	2.5	0	0	NO_ROOM	NO_ROOM	0	0.397	1858	0.44	124,1	110.8	436562	45121	34896	26409	11662	2001	41	0	1	2549	12115	28377	42773	24.98
DEBW522AA0003cd87	4.879.232	921.392	3515789.99	5406116.34	LOD2	1978	MediumRefurbishment	2140	hall	28.8	none	0	EFH	34.2	62.9	0	196.8	0	34.2	107.9	FALSE	90.1	3.1	3.12	1	2.6	0	0	NO_ROOM	NOT_HEATED	0.5	1.333	28.8	0.37	non calculated	104.2	3003	661	484	348	130	19	0	0	0	37	217	455	653	1.09
DEBW522AA0003cd88	4.879.241	921.289	3515714.5	5406126.19	LOD2	2011	MediumRefurbishment	3021	education	1074.6	none	0	RH	393.7	775.1	0	1285.5	224.6	393.7	2637.6	FALSE	2637.6	6.7	6.71	3	2.2	0	0	NO_ROOM	NO_ROOM	0	0.592	1074.6	0.44	24,8	43.2	73088	10591	7653	5367	1849	225	10	2	3	427	2950	6921	10397	18.47
DEBW522AA0003cd89	4.879.213	9.213	3515722.43	5406095.92	LOD2	2011	MediumRefurbishment	3021	education	1710.5	none	0	MFH	483.5	1076.2	0	1618	119.8	483.5	5828.8	FALSE	5345.4	12.1	12.05	4	2.8	0	0	NO_ROOM	NOT_HEATED	1	0.367	1710.5	0.39	24,8	42.5	115104	15992	12027	8780	3241	379	18	3	6	822	4989	10813	15548	22.81
DEBW522AA0003cd8a	4.879.266	921.332	3515745.67	5406154.58	LOD2	2011	MediumRefurbishment	3021	education	6251.1	none	0	GMH	1242.8	2276.9	0	3218.4	59.7	1242.8	20485.9	FALSE	19534.6	16.5	16.49	6	2.6	0	0	NO_ROOM	NOT_HEATED	0.8	0.23800000000000002	6251.1	0.34	24,8	32.4	35.765.699.999.999.900	44441	33945	25279	9664	1038	34	4	9	2098	13429	29583	42855	59.74
DEBW522AA0003cd8d	48.792	921.212	3515658.18	5406081.28	LOD2	2004	MediumRefurbishment	3021	education	2485.4	none	0	MFH	687.7	1788.3	0	2060	0	753.9	8454.5	FALSE	7766.8	11.9	11.93	4	2.7	0	0	NO_ROOM	NOT_HEATED	1	0.401	2485.4	0.4	24,8	44.4	172109	24033	17984	13448	5588	860	45	7	14	1425	7461	16050	23458	34.76
DEBW522AA0003c7ed	4.879.086	92.142	3515811.18	5405953.98	LOD2	2009	MediumRefurbishment	1010	residential	603.1	none	0	MFH	190.2	380.7	0	654.8	195.9	223.9	2074.8	FALSE	1884.5	12.6	9.27	4	2.9	8	11	HEATED	NOT_HEATED	1	0.405	603.1	0.42	15,8	34.7	30452	5249	3630	2190	403	10	0	0	0	38	1005	3248	5129	11.26
DEBW522AA0003c7ee	4.879.079	921.407	3515801.77	5405946.85	LOD2	1958	MediumRefurbishment	2050	retail	68.4	none	0	EFH	37.3	87.8	0	183.6	33.6	37.3	155.5	FALSE	155.5	4.2	4.17	2	2.1	0	0	NO_ROOM	NO_ROOM	0	1.045	68.4	0.38	73	58	8957	921	668	463	153	17	1	0	0	30	228	586	899	1.09
DEBW522AA0003c398	4.879.138	920.291	3514981.39	5406010.34	LOD2	1986	MediumRefurbishment	1010	residential	758.5	none	0	GMH	126.2	614.9	0	845	296	220.7	2496.5	FALSE	2370.4	22.1	16.93	8	2.6	12	24	HEATED	NOT_HEATED	1	0.4	758.5	0.46	15,8	36.9	39992	6951	4873	2969	579	18	0	0	0	58	1381	4330	6818	8.58
DEBW522AA0003c399	4.879.144	920.303	3514990.26	5406016.23	LOD2	1986	MediumRefurbishment	2463	non-heated	65.3	none	0	RH	35.8	78.3	0	171.8	58.1	35.8	156.5	FALSE	156.5	4.4	4.37	2	2.2	0	0	NO_ROOM	NO_ROOM	0	0.9580000000000001	65.3	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09
DEBW522AA0003c2e9	4.878.973	919.359	3514296.59	5405825.22	LOD2	1998	MediumRefurbishment	2020	office and administration	7115	none	0	GMH	1284.6	3305.2	0	4650.3	352.5	1739	23518.9	FALSE	22234.4	22.2	13.5	8	2.6	0	0	HEATED	NOT_HEATED	1	0.278	7115	0.44	14,6	52.2	475408	82800	62477	45545	17001	2028	68	7	15	3791	23601	54281	79844	89.4
DEBW522AA0003c2ea	4.878.975	919.323	3514270.39	5405826.77	LOD2	1998	MediumRefurbishment	2140	hall	75.6	none	0	RH	46.1	87.5	0	187.3	159.5	46.1	272.9	FALSE	236.2	5.9	5.89	2	2.6	0	0	NO_ROOM	NOT_HEATED	0.8	0.709	75.6	0.63	non calculated	102.8	7767	1668	1259	925	356	51	1	0	0	101	582	1178	1646	2.17
DEBW522AA0003c2ec	4.878.945	919.389	3514318.75	5405793.39	LOD2	1977	MediumRefurbishment	2020	office and administration	3866.4	none	0	GMH	731.9	1827.9	0	2512.6	370	967.3	12520.6	FALSE	12082.5	21	12.39	8	2.6	0	0	HEATED	NOT_HEATED	0.6000000000000001	0.28800000000000003	3866.4	0.49	14,6	53.9	264824	46807	35079	25257	9156	1062	36	4	8	2040	13129	30544	45216	50.38
